branch,customer,length,fleet1,fleet2,fleet3,frequency,accuracy
EAGS,THIE1921,2,Concrete,Air Compressors - Diesel Small,,69,0.71134
EAGS,THIE1921,2,Concrete,Concrete,,53,0.546392
EAGS,THIE1921,2,Concrete,Generators - Diesel Small,,69,0.71134
EAGS,THIE1921,3,Concrete,Air Compressors - Diesel Small,Air Compressors - Diesel Small,59,0.855072
EAGS,THIE1921,3,Concrete,Air Compressors - Diesel Small,Generators - Diesel Small,57,0.826087
EAGS,THIE1921,3,Concrete,Generators - Diesel Small,Air Compressors - Diesel Small,55,0.797101
EAGS,THIE1921,3,Concrete,Generators - Diesel Small,Generators - Diesel Small,61,0.884058
EAGS,THIE1921,2,Concrete Vibe Units,Air Compressors - Diesel Small,,60,0.652174
EAGS,THIE1921,2,Concrete Vibe Units,Concrete Vibe Units,,57,0.619565
EAGS,THIE1921,2,Concrete Vibe Units,Generators - Diesel Small,,60,0.652174
EAGS,THIE1921,2,Water Blasters,Air Compressors - Diesel Small,,58,0.716049
EAGS,THIE1921,2,Water Blasters,Generators - Diesel Small,,60,0.740741
EAGS,THIE1921,3,Water Blasters,Air Compressors - Diesel Small,Air Compressors - Diesel Small,52,0.896552
EAGS,THIE1921,2,Air Breakers - Attachments,Access - Scissor Lifts,,51,0.455357
EAGS,THIE1921,2,Air Breakers - Attachments,Air Breakers,,66,0.589286
EAGS,THIE1921,2,Air Breakers - Attachments,Air Breakers - Attachments,,70,0.625
EAGS,THIE1921,2,Air Breakers - Attachments,Air Compressors - Diesel Small,,75,0.669643
EAGS,THIE1921,2,Air Breakers - Attachments,Generators - Diesel Small,,72,0.642857
EAGS,THIE1921,3,Air Breakers - Attachments,Air Compressors - Diesel Small,Air Compressors - Diesel Small,61,0.813333
EAGS,THIE1921,3,Air Breakers - Attachments,Air Compressors - Diesel Small,Generators - Diesel Small,58,0.773333
EAGS,THIE1921,3,Air Breakers - Attachments,Generators - Diesel Small,Air Compressors - Diesel Small,51,0.708333
EAGS,THIE1921,3,Air Breakers - Attachments,Generators - Diesel Small,Generators - Diesel Small,63,0.875
EAGS,THIE1921,2,Generators - Diesel Small,Access - Scissor Lifts,,92,0.446602
EAGS,THIE1921,2,Generators - Diesel Small,Air Breakers,,74,0.359223
EAGS,THIE1921,2,Generators - Diesel Small,Air Breakers - Attachments,,73,0.354369
EAGS,THIE1921,2,Generators - Diesel Small,Air Compressors - Diesel Small,,112,0.543689
EAGS,THIE1921,2,Generators - Diesel Small,Compaction - Rammers & Vibrating Plates,,71,0.34466
EAGS,THIE1921,2,Generators - Diesel Small,Concrete,,70,0.339806
EAGS,THIE1921,2,Generators - Diesel Small,Concrete Vibe Units,,59,0.286408
EAGS,THIE1921,2,Generators - Diesel Small,Generators - Diesel Small,,172,0.834951
EAGS,THIE1921,2,Generators - Diesel Small,Landscaping Equipment,,60,0.291262
EAGS,THIE1921,2,Generators - Diesel Small,Water Blasters,,59,0.286408
EAGS,THIE1921,3,Generators - Diesel Small,Access - Scissor Lifts,Access - Scissor Lifts,62,0.673913
EAGS,THIE1921,3,Generators - Diesel Small,Access - Scissor Lifts,Air Compressors - Diesel Small,68,0.73913
EAGS,THIE1921,3,Generators - Diesel Small,Access - Scissor Lifts,Compaction - Rammers & Vibrating Plates,52,0.565217
EAGS,THIE1921,3,Generators - Diesel Small,Access - Scissor Lifts,Generators - Diesel Small,71,0.771739
EAGS,THIE1921,3,Generators - Diesel Small,Air Breakers,Air Compressors - Diesel Small,57,0.77027
EAGS,THIE1921,3,Generators - Diesel Small,Air Breakers,Generators - Diesel Small,54,0.72973
EAGS,THIE1921,3,Generators - Diesel Small,Air Breakers - Attachments,Air Compressors - Diesel Small,56,0.767123
EAGS,THIE1921,3,Generators - Diesel Small,Air Breakers - Attachments,Generators - Diesel Small,55,0.753425
EAGS,THIE1921,3,Generators - Diesel Small,Concrete,Air Compressors - Diesel Small,53,0.757143
EAGS,THIE1921,3,Generators - Diesel Small,Concrete,Generators - Diesel Small,56,0.8
EAGS,THIE1921,3,Generators - Diesel Small,Air Compressors - Diesel Small,Access - Scissor Lifts,61,0.544643
