branch,customer,length,fleet1,fleet2,fleet3,frequency,accuracy
GEEL,SHEL2079,1,Access - Knuckle Booms,,,216,1
GEEL,SHEL2079,1,Access - Straight Booms,,,156,1
GEEL,SHEL2079,1,Jacking,,,90,1
GEEL,SHEL2079,1,Air Accessories,,,94,1
GEEL,SHEL2079,1,Air Hand Tools,,,123,1
GEEL,SHEL2079,1,Generators - Accessories,,,99,1
GEEL,SHEL2079,1,Bolting Tools,,,92,1
GEEL,SHEL2079,1,Chain Blocks,,,79,1
GEEL,SHEL2079,1,Fans,,,72,1
GEEL,SHEL2079,1,Electrical Leads & Accessories,,,73,1
GEEL,SHEL2079,1,Welders - Motorised,,,52,1
GEEL,SHEL2079,1,Industrial Tools & Equipment,,,116,1
GEEL,SHEL2079,1,Lighting - Other,,,82,1
GEEL,SHEL2079,1,Lighting Towers,,,74,1
GEEL,SHEL2079,1,Miscellaneous - Tools,,,101,1
GEEL,SHEL2079,1,Plumbers Equipment,,,95,1
GEEL,SHEL2079,1,Power Tools & Accessories,,,128,1
GEEL,SHEL2079,1,Access - Scissor Lifts,,,75,1
GEEL,SHEL2079,1,Safety Equipment ,,,54,1
GEEL,SHEL2079,1,Slings  Shackles & Clamps,,,60,1
GEEL,SHEL2079,1,Welders - Accessories,,,98,1
GEEL,SHEL2079,1,Welders - Electric,,,81,1
GEEL,SHEL2079,1,Winches,,,83,1
GEEL,SHEL2079,1,Materials Handling - Forklift,,,52,1
GEEL,SHEL2079,1,Air Compressors - Diesel Small,,,116,1
GEEL,SHEL2079,1,Generators - Diesel Small,,,59,1
GEEL,SHEL2079,2,Access - Knuckle Booms,Access - Knuckle Booms,,179,0.828704
GEEL,SHEL2079,2,Access - Knuckle Booms,Access - Scissor Lifts,,62,0.287037
GEEL,SHEL2079,2,Access - Knuckle Booms,Access - Straight Booms,,101,0.467593
GEEL,SHEL2079,2,Access - Knuckle Booms,Air Accessories,,70,0.324074
GEEL,SHEL2079,2,Access - Knuckle Booms,Air Compressors - Diesel Small,,86,0.398148
GEEL,SHEL2079,2,Access - Knuckle Booms,Air Hand Tools,,85,0.393519
GEEL,SHEL2079,2,Access - Knuckle Booms,Bolting Tools,,60,0.277778
GEEL,SHEL2079,2,Access - Knuckle Booms,Chain Blocks,,52,0.240741
GEEL,SHEL2079,2,Access - Knuckle Booms,Electrical Leads & Accessories,,58,0.268519
GEEL,SHEL2079,2,Access - Knuckle Booms,Fans,,56,0.259259
GEEL,SHEL2079,2,Access - Knuckle Booms,Generators - Accessories,,72,0.333333
GEEL,SHEL2079,2,Access - Knuckle Booms,Industrial Tools & Equipment,,74,0.342593
GEEL,SHEL2079,2,Access - Knuckle Booms,Jacking,,59,0.273148
GEEL,SHEL2079,2,Access - Knuckle Booms,Lighting - Other,,55,0.25463
GEEL,SHEL2079,2,Access - Knuckle Booms,Lighting Towers,,58,0.268519
GEEL,SHEL2079,2,Access - Knuckle Booms,Miscellaneous - Tools,,67,0.310185
GEEL,SHEL2079,2,Access - Knuckle Booms,Plumbers Equipment,,65,0.300926
GEEL,SHEL2079,2,Access - Knuckle Booms,Power Tools & Accessories,,92,0.425926
GEEL,SHEL2079,2,Access - Knuckle Booms,Welders - Accessories,,68,0.314815
GEEL,SHEL2079,2,Access - Knuckle Booms,Welders - Electric,,62,0.287037
GEEL,SHEL2079,2,Access - Knuckle Booms,Winches,,53,0.24537
GEEL,SHEL2079,3,Access - Knuckle Booms,Access - Knuckle Booms,Access - Knuckle Booms,153,0.854749
GEEL,SHEL2079,3,Access - Knuckle Booms,Access - Knuckle Booms,Access - Scissor Lifts,53,0.296089
GEEL,SHEL2079,3,Access - Knuckle Booms,Access - Knuckle Booms,Access - Straight Booms,80,0.446927
GEEL,SHEL2079,3,Access - Knuckle Booms,Access - Knuckle Booms,Air Accessories,56,0.312849
GEEL,SHEL2079,3,Access - Knuckle Booms,Access - Knuckle Booms,Air Compressors - Diesel Small,71,0.396648
GEEL,SHEL2079,3,Access - Knuckle Booms,Access - Knuckle Booms,Air Hand Tools,79,0.441341
GEEL,SHEL2079,3,Access - Knuckle Booms,Access - Knuckle Booms,Bolting Tools,52,0.290503
GEEL,SHEL2079,3,Access - Knuckle Booms,Access - Knuckle Booms,Electrical Leads & Accessories,51,0.284916
GEEL,SHEL2079,3,Access - Knuckle Booms,Access - Knuckle Booms,Generators - Accessories,68,0.379888
GEEL,SHEL2079,3,Access - Knuckle Booms,Access - Knuckle Booms,Industrial Tools & Equipment,66,0.368715
GEEL,SHEL2079,3,Access - Knuckle Booms,Access - Knuckle Booms,Jacking,53,0.296089
GEEL,SHEL2079,3,Access - Knuckle Booms,Access - Knuckle Booms,Lighting Towers,53,0.296089
GEEL,SHEL2079,3,Access - Knuckle Booms,Access - Knuckle Booms,Miscellaneous - Tools,60,0.335196
GEEL,SHEL2079,3,Access - Knuckle Booms,Access - Knuckle Booms,Plumbers Equipment,59,0.329609
GEEL,SHEL2079,3,Access - Knuckle Booms,Access - Knuckle Booms,Power Tools & Accessories,80,0.446927
GEEL,SHEL2079,3,Access - Knuckle Booms,Access - Knuckle Booms,Welders - Accessories,60,0.335196
GEEL,SHEL2079,3,Access - Knuckle Booms,Access - Knuckle Booms,Welders - Electric,55,0.307263
GEEL,SHEL2079,3,Access - Knuckle Booms,Air Hand Tools,Access - Knuckle Booms,67,0.788235
GEEL,SHEL2079,3,Access - Knuckle Booms,Air Hand Tools,Air Hand Tools,61,0.717647
GEEL,SHEL2079,3,Access - Knuckle Booms,Air Hand Tools,Industrial Tools & Equipment,53,0.623529
GEEL,SHEL2079,3,Access - Knuckle Booms,Air Hand Tools,Miscellaneous - Tools,51,0.6
GEEL,SHEL2079,3,Access - Knuckle Booms,Air Hand Tools,Power Tools & Accessories,56,0.658824
GEEL,SHEL2079,3,Access - Knuckle Booms,Air Accessories,Access - Knuckle Booms,53,0.757143
GEEL,SHEL2079,3,Access - Knuckle Booms,Access - Straight Booms,Access - Knuckle Booms,73,0.722772
GEEL,SHEL2079,3,Access - Knuckle Booms,Access - Straight Booms,Access - Straight Booms,70,0.693069
GEEL,SHEL2079,3,Access - Knuckle Booms,Air Compressors - Diesel Small,Access - Knuckle Booms,68,0.790698
GEEL,SHEL2079,3,Access - Knuckle Booms,Air Compressors - Diesel Small,Access - Straight Booms,51,0.593023
GEEL,SHEL2079,3,Access - Knuckle Booms,Air Compressors - Diesel Small,Air Compressors - Diesel Small,52,0.604651
GEEL,SHEL2079,3,Access - Knuckle Booms,Air Compressors - Diesel Small,Air Hand Tools,52,0.604651
GEEL,SHEL2079,3,Access - Knuckle Booms,Air Compressors - Diesel Small,Power Tools & Accessories,55,0.639535
GEEL,SHEL2079,3,Access - Knuckle Booms,Power Tools & Accessories,Access - Knuckle Booms,71,0.771739
GEEL,SHEL2079,3,Access - Knuckle Booms,Power Tools & Accessories,Access - Straight Booms,53,0.576087
GEEL,SHEL2079,3,Access - Knuckle Booms,Power Tools & Accessories,Air Compressors - Diesel Small,52,0.565217
GEEL,SHEL2079,3,Access - Knuckle Booms,Power Tools & Accessories,Air Hand Tools,57,0.619565
GEEL,SHEL2079,3,Access - Knuckle Booms,Power Tools & Accessories,Generators - Accessories,53,0.576087
GEEL,SHEL2079,3,Access - Knuckle Booms,Power Tools & Accessories,Industrial Tools & Equipment,59,0.641304
GEEL,SHEL2079,3,Access - Knuckle Booms,Power Tools & Accessories,Miscellaneous - Tools,54,0.586957
GEEL,SHEL2079,3,Access - Knuckle Booms,Power Tools & Accessories,Plumbers Equipment,52,0.565217
GEEL,SHEL2079,3,Access - Knuckle Booms,Power Tools & Accessories,Power Tools & Accessories,66,0.717391
GEEL,SHEL2079,3,Access - Knuckle Booms,Power Tools & Accessories,Welders - Accessories,56,0.608696
GEEL,SHEL2079,3,Access - Knuckle Booms,Generators - Accessories,Access - Knuckle Booms,57,0.791667
GEEL,SHEL2079,3,Access - Knuckle Booms,Generators - Accessories,Air Hand Tools,54,0.75
GEEL,SHEL2079,3,Access - Knuckle Booms,Generators - Accessories,Generators - Accessories,54,0.75
GEEL,SHEL2079,3,Access - Knuckle Booms,Generators - Accessories,Power Tools & Accessories,55,0.763889
GEEL,SHEL2079,3,Access - Knuckle Booms,Industrial Tools & Equipment,Access - Knuckle Booms,56,0.756757
GEEL,SHEL2079,3,Access - Knuckle Booms,Industrial Tools & Equipment,Industrial Tools & Equipment,53,0.716216
GEEL,SHEL2079,3,Access - Knuckle Booms,Miscellaneous - Tools,Access - Knuckle Booms,53,0.791045
GEEL,SHEL2079,3,Access - Knuckle Booms,Welders - Accessories,Access - Knuckle Booms,54,0.794118
