branch,customer,length,fleet1,fleet2,fleet3,frequency,accuracy
KLGI,KALG1002,1,Air Compressors - Diesel Large,,,44,1
KLGI,KALG1002,1,Electrical Leads & Accessories,,,421,1
KLGI,KALG1002,1,Portable - Toilets,,,87,1
KLGI,KALG1002,1,Access - Scissor Lifts,,,43,1
KLGI,KALG1002,1,Concrete Vibe Units,,,56,1
KLGI,KALG1002,1,Portable Buildings - Shells,,,89,1
KLGI,KALG1002,1,Industrial Tools & Equipment,,,466,1
KLGI,KALG1002,1,Portable Buildings - Site Accessories,,,88,1
KLGI,KALG1002,1,Air Hand Tools,,,199,1
KLGI,KALG1002,1,Generators - Accessories,,,74,1
KLGI,KALG1002,1,Materials Handling - Forklift,,,201,1
KLGI,KALG1002,1,Air Compressors - Diesel Small,,,63,1
KLGI,KALG1002,1,Access - Knuckle Booms,,,241,1
KLGI,KALG1002,1,Bolting Tools,,,169,1
KLGI,KALG1002,1,Jacking,,,122,1
KLGI,KALG1002,1,Lighting - Other,,,126,1
KLGI,KALG1002,1,Lighting Towers,,,102,1
KLGI,KALG1002,1,Miscellaneous - Tools,,,446,1
KLGI,KALG1002,1,Pumps - Large,,,45,1
KLGI,KALG1002,1,Power Tools & Accessories,,,463,1
KLGI,KALG1002,1,Pumps - High Head,,,54,1
KLGI,KALG1002,1,Pumps - Submersible,,,89,1
KLGI,KALG1002,1,Welders - Motorised,,,115,1
KLGI,KALG1002,1,Welders - Electric,,,314,1
KLGI,KALG1002,1,Pumps - Small,,,61,1
KLGI,KALG1002,1,Chain Blocks,,,58,1
KLGI,KALG1002,1,Fans,,,58,1
KLGI,KALG1002,1,Slings  Shackles & Clamps,,,94,1
KLGI,KALG1002,1,Generators - Diesel Small,,,55,1
KLGI,KALG1002,2,Access - Scissor Lifts,Access - Knuckle Booms,,33,0.767442
KLGI,KALG1002,2,Access - Scissor Lifts,Bolting Tools,,31,0.72093
KLGI,KALG1002,2,Access - Scissor Lifts,Electrical Leads & Accessories,,43,1
KLGI,KALG1002,2,Access - Scissor Lifts,Industrial Tools & Equipment,,43,1
KLGI,KALG1002,2,Access - Scissor Lifts,Miscellaneous - Tools,,43,1
KLGI,KALG1002,2,Access - Scissor Lifts,Power Tools & Accessories,,43,1
KLGI,KALG1002,2,Access - Scissor Lifts,Welders - Electric,,40,0.930233
KLGI,KALG1002,3,Access - Scissor Lifts,Access - Knuckle Booms,Access - Knuckle Booms,31,0.939394
KLGI,KALG1002,3,Access - Scissor Lifts,Access - Knuckle Booms,Electrical Leads & Accessories,32,0.969697
KLGI,KALG1002,3,Access - Scissor Lifts,Access - Knuckle Booms,Industrial Tools & Equipment,33,1
KLGI,KALG1002,3,Access - Scissor Lifts,Access - Knuckle Booms,Miscellaneous - Tools,33,1
KLGI,KALG1002,3,Access - Scissor Lifts,Access - Knuckle Booms,Power Tools & Accessories,33,1
KLGI,KALG1002,3,Access - Scissor Lifts,Bolting Tools,Industrial Tools & Equipment,31,1
KLGI,KALG1002,3,Access - Scissor Lifts,Bolting Tools,Power Tools & Accessories,31,1
KLGI,KALG1002,3,Access - Scissor Lifts,Electrical Leads & Accessories,Access - Knuckle Booms,39,0.906977
KLGI,KALG1002,3,Access - Scissor Lifts,Electrical Leads & Accessories,Bolting Tools,39,0.906977
KLGI,KALG1002,3,Access - Scissor Lifts,Electrical Leads & Accessories,Electrical Leads & Accessories,43,1
KLGI,KALG1002,3,Access - Scissor Lifts,Electrical Leads & Accessories,Industrial Tools & Equipment,43,1
KLGI,KALG1002,3,Access - Scissor Lifts,Electrical Leads & Accessories,Miscellaneous - Tools,43,1
KLGI,KALG1002,3,Access - Scissor Lifts,Electrical Leads & Accessories,Power Tools & Accessories,43,1
KLGI,KALG1002,3,Access - Scissor Lifts,Electrical Leads & Accessories,Welders - Electric,40,0.930233
KLGI,KALG1002,3,Access - Scissor Lifts,Industrial Tools & Equipment,Access - Knuckle Booms,40,0.930233
KLGI,KALG1002,3,Access - Scissor Lifts,Industrial Tools & Equipment,Bolting Tools,38,0.883721
KLGI,KALG1002,3,Access - Scissor Lifts,Industrial Tools & Equipment,Electrical Leads & Accessories,43,1
KLGI,KALG1002,3,Access - Scissor Lifts,Industrial Tools & Equipment,Industrial Tools & Equipment,43,1
KLGI,KALG1002,3,Access - Scissor Lifts,Industrial Tools & Equipment,Miscellaneous - Tools,42,0.976744
KLGI,KALG1002,3,Access - Scissor Lifts,Industrial Tools & Equipment,Power Tools & Accessories,43,1
KLGI,KALG1002,3,Access - Scissor Lifts,Industrial Tools & Equipment,Welders - Electric,41,0.953488
KLGI,KALG1002,3,Access - Scissor Lifts,Miscellaneous - Tools,Access - Knuckle Booms,39,0.906977
KLGI,KALG1002,3,Access - Scissor Lifts,Miscellaneous - Tools,Bolting Tools,39,0.906977
KLGI,KALG1002,3,Access - Scissor Lifts,Miscellaneous - Tools,Electrical Leads & Accessories,43,1
KLGI,KALG1002,3,Access - Scissor Lifts,Miscellaneous - Tools,Industrial Tools & Equipment,43,1
KLGI,KALG1002,3,Access - Scissor Lifts,Miscellaneous - Tools,Miscellaneous - Tools,43,1
KLGI,KALG1002,3,Access - Scissor Lifts,Miscellaneous - Tools,Power Tools & Accessories,43,1
KLGI,KALG1002,3,Access - Scissor Lifts,Miscellaneous - Tools,Welders - Electric,41,0.953488
KLGI,KALG1002,3,Access - Scissor Lifts,Power Tools & Accessories,Access - Knuckle Booms,40,0.930233
KLGI,KALG1002,3,Access - Scissor Lifts,Power Tools & Accessories,Bolting Tools,39,0.906977
KLGI,KALG1002,3,Access - Scissor Lifts,Power Tools & Accessories,Electrical Leads & Accessories,43,1
KLGI,KALG1002,3,Access - Scissor Lifts,Power Tools & Accessories,Industrial Tools & Equipment,43,1
KLGI,KALG1002,3,Access - Scissor Lifts,Power Tools & Accessories,Miscellaneous - Tools,42,0.976744
KLGI,KALG1002,3,Access - Scissor Lifts,Power Tools & Accessories,Power Tools & Accessories,43,1
KLGI,KALG1002,3,Access - Scissor Lifts,Power Tools & Accessories,Welders - Electric,40,0.930233
KLGI,KALG1002,3,Access - Scissor Lifts,Welders - Electric,Access - Knuckle Booms,39,0.975
KLGI,KALG1002,3,Access - Scissor Lifts,Welders - Electric,Bolting Tools,36,0.9
KLGI,KALG1002,3,Access - Scissor Lifts,Welders - Electric,Electrical Leads & Accessories,40,1
KLGI,KALG1002,3,Access - Scissor Lifts,Welders - Electric,Industrial Tools & Equipment,40,1
KLGI,KALG1002,3,Access - Scissor Lifts,Welders - Electric,Miscellaneous - Tools,40,1
KLGI,KALG1002,3,Access - Scissor Lifts,Welders - Electric,Power Tools & Accessories,40,1
KLGI,KALG1002,3,Access - Scissor Lifts,Welders - Electric,Welders - Electric,40,1
KLGI,KALG1002,2,Air Compressors - Diesel Large,Access - Knuckle Booms,,35,0.795455
KLGI,KALG1002,2,Air Compressors - Diesel Large,Bolting Tools,,31,0.704545
KLGI,KALG1002,2,Air Compressors - Diesel Large,Electrical Leads & Accessories,,44,1
KLGI,KALG1002,2,Air Compressors - Diesel Large,Industrial Tools & Equipment,,44,1
KLGI,KALG1002,2,Air Compressors - Diesel Large,Materials Handling - Forklift,,32,0.727273
KLGI,KALG1002,2,Air Compressors - Diesel Large,Miscellaneous - Tools,,44,1
KLGI,KALG1002,2,Air Compressors - Diesel Large,Power Tools & Accessories,,44,1
KLGI,KALG1002,2,Air Compressors - Diesel Large,Welders - Electric,,39,0.886364
KLGI,KALG1002,3,Air Compressors - Diesel Large,Access - Knuckle Booms,Access - Knuckle Booms,34,0.971429
KLGI,KALG1002,3,Air Compressors - Diesel Large,Access - Knuckle Booms,Bolting Tools,32,0.914286
KLGI,KALG1002,3,Air Compressors - Diesel Large,Access - Knuckle Booms,Electrical Leads & Accessories,34,0.971429
KLGI,KALG1002,3,Air Compressors - Diesel Large,Access - Knuckle Booms,Industrial Tools & Equipment,35,1
KLGI,KALG1002,3,Air Compressors - Diesel Large,Access - Knuckle Booms,Miscellaneous - Tools,35,1
KLGI,KALG1002,3,Air Compressors - Diesel Large,Access - Knuckle Booms,Power Tools & Accessories,35,1
KLGI,KALG1002,3,Air Compressors - Diesel Large,Access - Knuckle Booms,Welders - Electric,32,0.914286
KLGI,KALG1002,3,Air Compressors - Diesel Large,Bolting Tools,Electrical Leads & Accessories,31,1
KLGI,KALG1002,3,Air Compressors - Diesel Large,Bolting Tools,Industrial Tools & Equipment,31,1
KLGI,KALG1002,3,Air Compressors - Diesel Large,Bolting Tools,Miscellaneous - Tools,31,1
KLGI,KALG1002,3,Air Compressors - Diesel Large,Bolting Tools,Power Tools & Accessories,31,1
KLGI,KALG1002,3,Air Compressors - Diesel Large,Electrical Leads & Accessories,Access - Knuckle Booms,39,0.886364
KLGI,KALG1002,3,Air Compressors - Diesel Large,Electrical Leads & Accessories,Bolting Tools,38,0.863636
KLGI,KALG1002,3,Air Compressors - Diesel Large,Electrical Leads & Accessories,Electrical Leads & Accessories,44,1
KLGI,KALG1002,3,Air Compressors - Diesel Large,Electrical Leads & Accessories,Industrial Tools & Equipment,44,1
KLGI,KALG1002,3,Air Compressors - Diesel Large,Electrical Leads & Accessories,Materials Handling - Forklift,39,0.886364
KLGI,KALG1002,3,Air Compressors - Diesel Large,Electrical Leads & Accessories,Miscellaneous - Tools,44,1
KLGI,KALG1002,3,Air Compressors - Diesel Large,Electrical Leads & Accessories,Power Tools & Accessories,43,0.977273
KLGI,KALG1002,3,Air Compressors - Diesel Large,Electrical Leads & Accessories,Welders - Electric,42,0.954545
KLGI,KALG1002,3,Air Compressors - Diesel Large,Miscellaneous - Tools,Access - Knuckle Booms,38,0.863636
KLGI,KALG1002,3,Air Compressors - Diesel Large,Miscellaneous - Tools,Bolting Tools,39,0.886364
KLGI,KALG1002,3,Air Compressors - Diesel Large,Miscellaneous - Tools,Electrical Leads & Accessories,44,1
KLGI,KALG1002,3,Air Compressors - Diesel Large,Miscellaneous - Tools,Industrial Tools & Equipment,44,1
KLGI,KALG1002,3,Air Compressors - Diesel Large,Miscellaneous - Tools,Materials Handling - Forklift,39,0.886364
KLGI,KALG1002,3,Air Compressors - Diesel Large,Miscellaneous - Tools,Miscellaneous - Tools,44,1
KLGI,KALG1002,3,Air Compressors - Diesel Large,Miscellaneous - Tools,Power Tools & Accessories,43,0.977273
KLGI,KALG1002,3,Air Compressors - Diesel Large,Miscellaneous - Tools,Welders - Electric,42,0.954545
