cluster_id,subtype_id,subtype_name
17,194,WBHD
19,90,DLV
8,10,EHHK
19,36,SSRT
9,13,LCRR
10,170,SFTY
14,458,HYTK
17,186,HST
2,152,SPIT
13,99,HTQ
8,438,GAA
16,484,SSAD
7,261,BH
9,51,APS
18,329,E.1.1
7,89,SMSC
4,331,TEL
5,231,DBL
10,347,CCF
9,221,LNMK
8,503,LBF
8,57,VALV
2,237,CCY
8,117,BA
14,352,PUSM
15,2,AOBR
9,287,MEB
14,245,SL.1
5,444,SAWH
17,261,BH
5,139,TLJP
6,331,TEL
10,447,HTP
14,388,RBB
2,104,ABR
15,266,TM
16,87,TRTI
8,496,BCNS
12,345,CSK
12,483,BRSC
5,223,WTRT
10,289,GEN.1.1
7,2,AOBR
9,353,SUC
16,74,CMPR
14,59,VMH
18,124,MILD
5,230,EF
5,506,HCP
9,360,FJC
11,137,SDCV
5,368,LT
8,86,DAVT
3,195,PUSL
16,100,SAFL
0,156,DRLH
4,435,SL
4,45,GRAG
11,237,CCY
2,453,TRCD
10,116,FLPS
9,423,FGSH
9,63,URN
5,228,TRWC
7,379,SCIR
16,339,SSL
5,208,DBP
8,269,LVL
5,39,DBC
17,415,WSTE
19,322,MLTC
10,402,VEXV
2,396,CDST
17,471,WHPR
19,127,CNBF
2,118,FLO
2,295,EVB
3,247,GEN
8,151,HTGN
18,33,PBS
14,356,HYCY
19,340,SRCP
8,154,DSSW
15,451,CSET
8,136,GEN.1
3,56,RMTP
17,486,GDK
9,472,COOL
7,133,UTE
3,60,RTP
8,15,PPBN
2,446,QUE.1
11,77,CDS
9,99,HTQ
12,157,TREQ
7,38,PFAN
9,253,HDGE
15,296,MLPD
6,27,IWR
10,283,STLK
12,94,EMV
11,197,RPSD
4,425,PTB
10,451,CSET
19,91,FAR
8,272,GP30
16,177,RP
14,354,DRLC
2,27,IWR
8,97,FBRO
18,447,HTP
19,100,SAFL
19,194,WBHD
9,60,RTP
9,179,DRMB
18,266,TM
19,251,ABO
18,382,TRSC
2,243,PULG
7,122,ATK
10,296,MLPD
19,38,PFAN
5,194,WBHD
7,6,CHB
8,195,PUSL
9,408,MCFA
11,90,DLV
8,326,SSC
17,2,AOBR
15,83,YDS
10,30,CMLN
4,31,ICE
16,501,GUN
9,465,WLDR
18,30,CMLN
18,149,RCS
10,291,TRNS
8,270,PLA
5,486,GDK
9,249,VCWD
17,437,VAN
5,127,CNBF
10,177,RP
1,442,CMWR
18,378,TRBC
16,199,WPS
7,346,HYHP.1
16,344,VBFX
0,7,TPG
9,299,WLCS
9,325,PUSU
2,463,WTRB
16,346,HYHP.1
9,219,TW
8,73,DU
2,258,CPS
16,356,HYCY
6,2,AOBR
8,307,CMPR.1.1
19,333,SST.1
17,179,DRMB
9,152,SPIT
17,295,EVB
19,7,TPG
3,27,IWR
9,478,NGUN
11,205,SAW.1
18,6,CHB
19,423,FGSH
11,0,DUNI
8,108,CHV
16,126,RFG
14,368,LT
5,318,SAWT
12,55,PC
0,470,CNR
10,78,TRPN
15,325,PUSU
7,149,RCS
8,83,YDS
14,33,PBS
10,459,SMPB
19,372,HCPE
8,273,TLI
14,106,EXTL
19,259,SSRG
19,419,FCR
4,441,DAJ
11,328,OXYS
19,13,LCRR
8,312,ER
12,136,GEN.1
16,240,WDMA
16,179,DRMB
12,352,PUSM
5,330,DSAW.1
19,439,TURF
11,111,EXFA
2,259,SSRG
8,19,GPC
6,114,TPB
16,397,CML
7,348,KB
2,247,GEN
5,195,PUSL
8,350,HRH
2,249,VCWD
9,339,SSL
8,220,STSD
16,7,TPG
18,150,EB
10,44,TRFU
19,19,GPC
12,289,GEN.1.1
19,72,GRNB
16,466,P&C
8,472,COOL
8,67,TRTA
10,408,MCFA
5,461,RSLK
19,95,NBL.1
8,16,CHEP
14,378,TRBC
11,400,SPHE
17,51,APS
16,508,SWFT
8,0,DUNI
8,416,SSB.1
18,296,MLPD
16,328,OXYS
8,335,SBB
12,3,CPHP
16,19,GPC
19,257,CMPT
9,328,OXYS
5,240,WDMA
11,250,VTP
19,27,IWR
7,7,TPG
14,140,RSAW
9,435,SL
11,412,BRDR
10,121,E.1
8,13,LCRR
17,100,SAFL
3,121,E.1
16,301,CPH
19,506,HCP
17,493,SCRM
16,375,CFG
8,174,SCBR
10,442,CMWR
8,356,HYCY
7,40,WNCH
8,291,TRNS
14,247,GEN
17,5,FLST
5,123,RDSY
8,1,CSED
0,386,IFL
16,134,ARW
8,6,CHB
19,156,DRLH
19,365,GRNP
7,350,HRH
9,66,MSB
10,200,RAB
18,368,LT
5,126,RFG
9,112,SSS
19,437,VAN
4,356,HYCY
19,178,SBL
19,4,TRPA
17,63,URN
2,178,SBL
9,146,PHH
7,115,RSSD
18,203,PHD
5,198,CTM
10,328,OXYS
9,358,QCT
9,208,DBP
14,42,CHSW
8,304,TJB
12,383,LFTG
9,59,VMH
12,400,SPHE
9,463,WTRB
5,474,TRFB
13,33,PBS
10,388,RBB
3,93,EA
7,72,GRNB
8,98,GPL
19,254,LSSL
8,140,RSAW
9,352,PUSM
4,111,EXFA
11,399,SBV
10,389,SB
16,307,CMPR.1.1
3,463,WTRB
11,33,PBS
11,14,VCCL
17,198,CTM
16,37,SWTS
19,240,WDMA
19,110,FKT
11,114,TPB
8,285,HV3
12,329,E.1.1
19,378,TRBC
8,71,HSJS
8,297,STPG
8,200,RAB
10,127,CNBF
8,343,GRDS
9,406,CPTD
17,114,TPB
8,199,WPS
7,306,CNCS
8,287,MEB
7,287,MEB
14,331,TEL
4,234,AOCH
9,12,LIN
5,175,VM 
10,11,NSP
11,296,MLPD
5,196,RCD
9,205,SAW.1
13,157,TREQ
19,114,TPB
5,418,WL
3,470,CNR
17,373,RBE
8,38,PFAN
8,386,IFL
3,77,CDS
19,205,SAW.1
19,347,CCF
14,128,EVBR
8,96,SPIT.1
4,3,CPHP
2,368,LT
17,478,NGUN
11,266,TM
8,189,PSTB
12,88,CFSM
12,112,SSS
13,247,GEN
10,3,CPHP
14,112,SSS
17,70,IMWR
6,321,WRCN
16,59,VMH
19,227,SSPF
6,30,CMLN
11,289,GEN.1.1
18,322,MLTC
9,164,GL7
4,348,KB
14,210,LBLW
8,478,NGUN
14,266,TM
13,463,WTRB
16,110,FKT
6,81,HH.1
6,16,CHEP
8,348,KB
9,376,LHC
17,59,VMH
18,470,CNR
8,170,SFTY
9,170,SFTY
12,299,WLCS
9,133,UTE
6,198,CTM
19,263,WC
19,39,DBC
10,126,RFG
16,352,PUSM
7,458,HYTK
7,59,VMH
3,442,CMWR
2,136,GEN.1
6,326,SSC
9,196,RCD
9,15,PPBN
2,287,MEB
8,309,DG7
14,198,CTM
14,214,CSG
8,461,RSLK
19,310,GRDT
9,14,VCCL
17,328,OXYS
7,295,EVB
9,223,WTRT
18,264,CAPS
5,400,SPHE
7,114,TPB
16,99,HTQ
12,439,TURF
15,6,CHB
18,245,SL.1
12,142,PRK
9,124,MILD
17,327,HYDM
19,186,HST
16,260,RSU
8,446,QUE.1
2,309,DG7
8,280,PTHT
9,32,LCC
10,344,VBFX
17,340,SRCP
12,212,SWU
6,482,MLBK
9,0,DUNI
8,105,SBM
11,486,GDK
14,394,SWJS
17,434,SFLE
9,178,SBL
14,253,HDGE
5,99,HTQ
9,95,NBL.1
16,471,WHPR
12,384,SFOF
17,199,WPS
8,47,T
10,228,TRWC
12,415,WSTE
10,198,CTM
19,315,HCPU
16,488,TQC
9,419,FCR
8,179,DRMB
17,98,GPL
8,207,MNFD
18,246,VSPP
8,55,PC
18,302,SPD
12,378,TRBC
4,389,SB
8,250,VTP
8,447,HTP
8,283,STLK
2,19,GPC
9,93,EA
8,147,UPC
8,164,GL7
8,363,HYHP
5,219,TW
19,51,APS
5,451,CSET
8,5,FLST
12,411,RTRY
8,391,ACEV
12,234,AOCH
7,305,TRCR
14,174,SCBR
9,35,AIRC
14,207,MNFD
8,470,CNR
9,3,CPHP
12,45,GRAG
6,5,FLST
5,464,LPL
5,174,SCBR
14,340,SRCP
11,203,PHD
12,412,BRDR
9,269,LVL
12,328,OXYS
9,396,CDST
17,105,SBM
7,118,FLO
8,17,MEC
10,195,PUSL
9,426,LMWR
17,249,VCWD
10,352,PUSM
11,45,GRAG
17,367,ASC
8,487,PIPE
10,174,SCBR
16,317,VBHF
9,211,LRLR
8,54,SAWM
10,237,CCY
7,372,HCPE
8,316,HJAW
7,299,WLCS
3,55,PC
19,14,VCCL
4,223,WTRT
19,130,CSL
7,156,DRLH
15,247,GEN
14,463,WTRB
8,91,FAR
12,98,GPL
6,195,PUSL
4,90,DLV
8,66,MSB
10,83,YDS
7,375,CFG
0,348,KB
7,463,WTRB
7,198,CTM
8,457,CUU
8,74,CMPR
11,142,PRK
8,249,VCWD
7,228,TRWC
8,35,AIRC
8,266,TM
12,300,CHS
8,432,DRIL
9,138,RFRC
4,324,PLTT
8,362,TRCT
2,330,DSAW.1
3,329,E.1.1
5,210,LBLW
9,195,PUSL
10,383,LFTG
16,173,DRLR
1,85,SAWR
8,325,PUSU
5,447,HTP
11,425,PTB
17,218,NGA
3,22,JIB
18,304,TJB
7,128,EVBR
3,273,TLI
9,40,WNCH
8,239,VPC
10,124,MILD
5,34,TLT
10,483,BRSC
18,330,DSAW.1
16,451,CSET
2,192,SA
3,192,SA
6,348,KB
17,133,UTE
14,451,CSET
11,471,WHPR
11,352,PUSM
14,328,OXYS
16,224,GP28
19,57,VALV
8,155,ITC
5,395,CHA
3,253,HDGE
7,196,RCD
9,330,DSAW.1
17,412,BRDR
5,264,CAPS
7,465,WLDR
2,331,TEL
8,476,RVBT
16,157,TREQ
12,425,PTB
11,247,GEN
5,270,PLA
7,179,DRMB
6,344,VBFX
11,345,CSK
16,27,IWR
19,465,WLDR
1,0,DUNI
11,344,VBFX
10,0,DUNI
6,199,WPS
9,411,RTRY
7,157,TREQ
18,451,CSET
9,228,TRWC
16,383,LFTG
17,435,SL
9,25,BCAR
19,170,SFTY
10,205,SAW.1
5,483,BRSC
8,138,RFRC
9,427,SWRA
16,463,WTRB
2,142,PRK
12,330,DSAW.1
2,179,DRMB
10,159,TRNC
19,508,SWFT
6,246,VSPP
17,305,TRCR
10,464,LPL
14,149,RCS
15,124,MILD
7,442,CMWR
8,26,DRPE
10,6,CHB
7,174,SCBR
5,203,PHD
8,378,TRBC
8,252,GSP
5,111,EXFA
5,93,EA
6,301,CPH
16,229,LMRK
9,212,SWU
9,231,DBL
6,210,LBLW
8,440,GRDR
12,261,BH
8,502,TIR
5,426,LMWR
7,212,SWU
8,322,MLTC
9,327,HYDM
2,195,PUSL
8,341,WEOV
8,436,TQA
9,182,TQW
7,240,WDMA
14,240,WDMA
19,153,GNDR
19,341,WEOV
8,123,RDSY
12,485,RAS
9,372,HCPE
7,14,VCCL
13,180,WRFE
13,178,SBL
17,6,CHB
2,441,DAJ
18,98,GPL
16,176,ILPG
9,384,SFOF
12,174,SCBR
8,212,SWU
6,140,RSAW
19,467,JACK
12,164,GL7
10,87,TRTI
13,352,PUSM
9,119,CBKE
5,378,TRBC
17,156,DRLH
4,299,WLCS
17,247,GEN
7,331,TEL
8,296,MLPD
8,219,TW
6,329,E.1.1
17,348,KB
9,468,STGP
7,475,AORD
19,293,PPCT
8,176,ILPG
10,330,DSAW.1
10,360,FJC
3,339,SSL
4,182,TQW
16,300,CHS
2,465,WLDR
12,87,TRTI
5,294,EG
3,204,SBG
9,229,LMRK
14,17,MEC
8,327,HYDM
16,195,PUSL
8,506,HCP
2,326,SSC
19,284,LGSP
10,325,PUSU
17,252,GSP
13,215,CMXR
6,223,WTRT
10,471,WHPR
8,178,SBL
19,42,CHSW
11,259,SSRG
10,35,AIRC
8,11,NSP
8,243,PULG
4,432,DRIL
17,469,CVY
14,482,MLBK
12,170,SFTY
19,343,GRDS
11,149,RCS
5,159,TRNC
16,142,PRK
8,3,CPHP
0,463,WTRB
12,196,RCD
12,388,RBB
8,284,LGSP
19,499,MLCH
19,2,AOBR
8,129,GSE
19,34,TLT
12,464,LPL
13,40,WNCH
19,88,CFSM
19,379,SCIR
2,74,CMPR
4,505,RSDD
12,59,VMH
3,368,LT
16,178,SBL
8,277,SBIN
19,352,PUSM
7,247,GEN
5,383,LFTG
8,173,DRLR
8,332,SF
8,377,SSE
11,74,CMPR
4,148,ABL
2,128,EVBR
12,233,CLR.1
5,257,CMPT
8,453,TRCD
17,0,DUNI
8,190,WBRS
7,13,LCRR
18,144,MLTR
7,381,SHRS
7,354,DRLC
6,172,TBU
9,38,PFAN
15,426,LMWR
19,56,RMTP
12,465,WLDR
9,278,ESC
2,264,CAPS
17,501,GUN
8,28,LNYD
16,354,DRLC
18,486,GDK
6,229,LMRK
18,354,DRLC
5,259,SSRG
19,438,GAA
12,72,GRNB
5,325,PUSU
10,150,EB
5,423,FGSH
17,284,LGSP
14,454,SMCO
14,400,SPHE
19,332,SF
5,114,TPB
17,505,RSDD
2,42,CHSW
5,137,SDCV
12,16,CHEP
5,197,RPSD
5,475,AORD
2,14,VCCL
6,33,PBS
12,408,MCFA
2,503,LBF
9,457,CUU
17,66,MSB
9,484,SSAD
10,226,HYWC
7,481,TBK
9,464,LPL
4,463,WTRB
5,121,E.1
3,348,KB
7,127,CNBF
17,164,GL7
9,354,DRLC
7,93,EA
17,322,MLTC
8,156,DRLH
9,33,PBS
5,30,CMLN
4,372,HCPE
2,0,DUNI
7,483,BRSC
12,418,WL
16,287,MEB
8,403,PGK
14,74,CMPR
5,118,FLO
19,44,TRFU
17,33,PBS
16,246,VSPP
10,482,MLBK
3,115,RSSD
3,124,MILD
7,324,PLTT
16,291,TRNS
18,278,ESC
3,305,TRCR
12,10,EHHK
8,286,ENGH
16,180,WRFE
18,424,OVEN
7,435,SL
19,452,NOLT
12,30,CMLN
18,324,PLTT
8,60,RTP
16,442,CMWR
2,114,TPB
16,124,MILD
19,344,VBFX
7,259,SSRG
16,411,RTRY
15,246,VSPP
19,115,RSSD
8,127,CNBF
2,327,HYDM
7,78,TRPN
16,164,GL7
19,442,CMWR
7,307,CMPR.1.1
19,415,WSTE
19,241,RCBC
5,33,PBS
12,296,MLPD
19,81,HH.1
9,137,SDCV
17,502,TIR
3,14,VCCL
19,289,GEN.1.1
7,241,RCBC
8,121,E.1
8,508,SWFT
17,266,TM
17,30,CMLN
10,395,CHA
16,367,ASC
5,356,HYCY
10,160,MLAG
7,383,LFTG
8,112,SSS
2,409,PAH
19,324,PLTT
11,4,TRPA
18,137,SDCV
19,491,HKSW
16,368,LT
5,27,IWR
17,481,TBK
2,131,GLL
9,79,CDVP
17,13,LCRR
9,388,RBB
19,474,TRFB
8,202,STBK
2,205,SAW.1
8,232,SPG
5,177,RP
19,182,TQW
17,34,TLT
19,353,SUC
17,314,NGS
8,415,WSTE
8,40,WNCH
7,111,EXFA
10,209,VBSX
8,418,WL
5,237,CCY
6,425,PTB
10,502,TIR
15,111,EXFA
0,247,GEN
19,299,WLCS
8,226,HYWC
8,490,OSR
4,471,WHPR
18,93,EA
15,179,DRMB
2,102,CUTR
7,403,PGK
12,58,SBF
5,376,LHC
8,160,MLAG
14,93,EA
7,386,IFL
9,126,RFG
9,471,WHPR
9,252,GSP
8,21,FDH
2,208,DBP
4,247,GEN
10,339,SSL
19,313,FST
8,251,ABO
16,0,DUNI
2,346,HYHP.1
18,182,TQW
2,51,APS
16,150,EB
7,219,TW
7,309,DG7
8,360,FJC
12,463,WTRB
10,426,LMWR
2,55,PC
8,437,VAN
7,502,TIR
18,192,SA
13,245,SL.1
6,203,PHD
3,324,PLTT
19,64,CWB
7,27,IWR
10,373,RBE
17,22,JIB
9,247,GEN
5,138,RFRC
8,161,CNKB
2,325,PUSU
3,149,RCS
7,209,VBSX
16,436,TQA
11,483,BRSC
8,223,WTRT
19,112,SSS
8,94,EMV
12,247,GEN
9,246,VSPP
5,331,TEL
18,196,RCD
5,326,SSC
15,438,GAA
8,417,GA
13,111,EXFA
18,66,MSB
9,241,RCBC
8,399,SBV
19,291,TRNS
8,463,WTRB
18,283,STLK
9,77,CDS
19,412,BRDR
2,87,TRTI
17,157,TREQ
2,100,SAFL
8,337,TAL
16,378,TRBC
13,0,DUNI
4,142,PRK
8,405,BUN
19,234,AOCH
18,228,TRWC
9,149,RCS
10,488,TQC
12,192,SA
5,170,SFTY
9,335,SBB
2,15,PPBN
15,215,CMXR
8,314,NGS
10,197,RPSD
9,111,EXFA
6,463,WTRB
18,55,PC
17,464,LPL
7,472,COOL
2,348,KB
6,330,DSAW.1
8,20,TLCR
16,278,ESC
19,98,GPL
2,94,EMV
6,59,VMH
14,197,RPSD
4,60,RTP
5,25,BCAR
8,381,SHRS
17,240,WDMA
4,115,RSSD
3,197,RPSD
8,474,TRFB
17,148,ABL
8,36,SSRT
8,492,LNC
12,287,MEB
9,161,CNKB
8,213,MLRH
6,373,RBE
17,39,DBC
12,508,SWFT
10,421,FTNK
8,353,SUC
18,215,CMXR
19,252,GSP
18,344,VBFX
2,254,LSSL
19,309,DG7
12,115,RSSD
19,267,FFI
8,235,EH
14,66,MSB
5,465,WLDR
8,163,MSCT
14,195,PUSL
5,72,GRNB
16,3,CPHP
7,251,ABO
19,482,MLBK
17,459,SMPB
16,437,VAN
8,323,FRCS
4,412,BRDR
5,100,SAFL
7,356,HYCY
19,78,TRPN
16,413,OVA
8,275,ITC.1
13,136,GEN.1
5,289,GEN.1.1
16,458,HYTK
7,288,FLCL
8,79,CDVP
16,90,DLV
9,386,IFL
8,368,LT
12,348,KB
5,508,SWFT
12,471,WHPR
5,322,MLTC
2,17,MEC
8,8,TTEL
4,375,CFG
4,19,GPC
10,329,E.1.1
17,87,TRTI
16,35,AIRC
9,394,SWJS
5,263,WC
6,149,RCS
14,136,GEN.1
2,3,CPHP
8,419,FCR
12,33,PBS
7,75,DMFR
16,286,ENGH
10,210,LBLW
9,128,EVBR
2,99,HTQ
7,137,SDCV
7,330,DSAW.1
10,208,DBP
1,216,ELCB
7,426,LMWR
17,246,VSPP
17,254,LSSL
17,380,AD.1
12,351,NGGF
7,160,MLAG
19,493,SCRM
2,310,GRDT
1,179,DRMB
12,34,TLT
10,356,HYCY
3,352,PUSM
5,35,AIRC
9,175,VM 
17,211,LRLR
3,483,BRSC
8,505,RSDD
15,418,WL
6,243,PULG
8,149,RCS
8,465,WLDR
16,468,STGP
7,126,RFG
16,412,BRDR
19,364,FSL
2,201,ALB
10,176,ILPG
19,94,EMV
8,398,SMOK
8,185,BBQ
7,303,JWH
9,254,LSSL
2,111,EXFA
16,406,CPTD
3,505,RSDD
17,368,LT
8,196,RCD
16,408,MCFA
8,34,TLT
7,231,DBL
16,478,NGUN
11,2,AOBR
12,246,VSPP
9,285,HV3
18,325,PUSU
17,95,NBL.1
19,320,MLK9
14,294,EG
19,223,WTRT
9,367,ASC
2,171,MAN
4,376,LHC
8,157,TREQ
19,77,CDS
2,138,RFRC
12,263,WC
5,302,SPD
15,244,SNDR
4,328,OXYS
5,18,GEN.1.1.1
8,290,SLSM
7,427,SWRA
12,101,MER
6,219,TW
19,451,CSET
8,76,SPL
8,428,PLNR
19,16,CHEP
17,339,SSL
4,195,PUSL
16,36,SSRT
12,178,SBL
7,411,RTRY
7,469,CVY
16,372,HCPE
5,443,GFNG
8,429,SPDR
11,93,EA
8,276,VCCB
12,126,RFG
4,475,AORD
11,309,DG7
4,35,AIRC
10,348,KB
8,431,CMPR.1.1.1
19,505,RSDD
8,411,RTRY
16,51,APS
10,287,MEB
19,307,CMPR.1.1
6,508,SWFT
17,262,DRIS
3,302,SPD
18,178,SBL
10,182,TQW
13,378,TRBC
11,465,WLDR
12,81,HH.1
12,52,STGR
2,246,VSPP
16,16,CHEP
13,305,TRCR
10,400,SPHE
8,361,LHST
16,326,SSC
2,374,QUE
19,190,WBRS
8,188,CBC
19,470,CNR
12,217,WARM
11,245,SL.1
19,140,RSAW
7,83,YDS
8,110,FKT
8,115,RSSD
8,125,WAAG
10,231,DBL
10,349,HDC
9,44,TRFU
19,380,AD.1
15,70,IMWR
8,114,TPB
2,435,SL
14,339,SSL
19,273,TLI
5,2,AOBR
14,126,RFG
9,230,EF
19,46,CRIM
2,451,CSET
9,309,DG7
6,273,TLI
9,7,TPG
16,45,GRAG
8,302,SPD
17,72,GRNB
11,419,FCR
8,303,JWH
11,3,CPHP
8,289,GEN.1.1
4,266,TM
7,199,WPS
16,395,CHA
17,170,SFTY
11,157,TREQ
14,45,GRAG
7,136,GEN.1
9,115,RSSD
11,194,WBHD
4,205,SAW.1
10,401,CPW
12,210,LBLW
7,190,WBRS
4,197,RPSD
8,65,SGUN
2,307,CMPR.1.1
19,348,KB
7,68,TRO
16,81,HH.1
3,4,TRPA
8,187,TRO.1
8,81,HH.1
17,88,CFSM
10,93,EA
5,22,JIB
14,412,BRDR
9,220,STSD
12,42,CHSW
8,274,SNDC
6,442,CMWR
10,219,TW
17,229,LMRK
9,90,DLV
8,345,CSK
17,35,AIRC
19,354,DRLC
9,81,HH.1
16,448,THEO
2,124,MILD
15,140,RSAW
14,307,CMPR.1.1
9,52,STGR
8,12,LIN
10,55,PC
12,148,ABL
7,194,WBHD
10,437,VAN
16,497,RSL
7,464,LPL
1,344,VBFX
13,249,VCWD
19,149,RCS
14,415,WSTE
8,352,PUSM
8,412,BRDR
3,74,CMPR
19,502,TIR
10,140,RSAW
14,87,TRTI
8,63,URN
8,294,EG
10,470,CNR
2,133,UTE
1,241,RCBC
19,87,TRTI
8,205,SAW.1
5,235,EH
8,259,SSRG
10,33,PBS
2,6,CHB
8,37,SWTS
15,368,LT
6,178,SBL
2,68,TRO
5,247,GEN
8,331,TEL
17,126,RFG
7,322,MLTC
18,467,JACK
6,77,CDS
12,51,APS
17,331,TEL
8,167,IRFA
7,400,SPHE
7,19,GPC
16,284,LGSP
14,257,CMPT
17,151,HTGN
10,16,CHEP
2,266,TM
7,66,MSB
9,22,JIB
17,424,OVEN
8,347,CCF
6,245,SL.1
8,99,HTQ
10,247,GEN
4,241,RCBC
10,381,SHRS
9,215,CMXR
8,224,GP28
19,326,SSC
14,179,DRMB
17,354,DRLC
8,22,JIB
14,118,FLO
8,430,OZBW
8,394,SWJS
14,148,ABL
7,352,PUSM
8,78,TRPN
11,464,LPL
2,436,TQA
14,77,CDS
8,367,ASC
8,159,TRNC
9,313,FST
8,383,LFTG
7,215,CMXR
8,349,HDC
17,408,MCFA
6,150,EB
9,233,CLR.1
12,6,CHB
10,243,PULG
19,201,ALB
5,119,CBKE
14,199,WPS
16,219,TW
4,55,PC
7,30,CMLN
16,77,CDS
12,100,SAFL
7,51,APS
8,192,SA
5,479,WHE
6,324,PLTT
10,376,LHC
10,273,TLI
5,215,CMXR
1,156,DRLH
2,182,TQW
6,60,RTP
17,329,E.1.1
1,325,PUSU
8,358,QCT
10,146,PHH
8,324,PLTT
2,375,CFG
9,70,IMWR
10,179,DRMB
6,478,NGUN
6,35,AIRC
13,110,FKT
7,268,SDRD
16,211,LRLR
7,353,SUC
12,413,OVA
12,442,CMWR
19,462,MIN
11,7,TPG
16,182,TQW
17,325,PUSU
19,408,MCFA
18,179,DRMB
10,45,GRAG
16,137,SDCV
10,148,ABL
2,466,P&C
9,266,TM
8,256,WHBT
17,219,TW
2,33,PBS
5,435,SL
18,406,CPTD
10,378,TRBC
15,249,VCWD
12,133,UTE
8,448,THEO
19,235,EH
19,118,FLO
4,2,AOBR
8,333,SST.1
14,375,CFG
12,326,SSC
6,483,BRSC
19,356,HYCY
19,79,CDVP
5,63,URN
18,273,TLI
16,327,HYDM
7,314,NGS
17,55,PC
12,402,VEXV
14,44,TRFU
9,83,YDS
17,442,CMWR
7,470,CNR
19,142,PRK
19,418,WL
17,472,COOL
12,240,WDMA
16,472,COOL
17,77,CDS
11,375,CFG
7,87,TRTI
8,320,MLK9
8,359,MLEL
9,148,ABL
4,37,SWTS
6,307,CMPR.1.1
12,243,PULG
9,39,DBC
10,29,FTRA
15,106,EXTL
19,388,RBB
19,394,SWJS
7,245,SL.1
8,109,ARR
6,400,SPHE
19,443,GFNG
19,345,CSK
8,379,SCIR
2,283,STLK
7,382,TRSC
19,464,LPL
5,471,WHPR
16,73,DU
3,6,CHB
7,368,LT
18,505,RSDD
16,6,CHB
8,262,DRIS
19,105,SBM
8,46,CRIM
17,124,MILD
10,266,TM
9,344,VBFX
2,30,CMLN
19,488,TQC
17,137,SDCV
7,52,STGR
6,52,STGR
19,174,SCBR
12,219,TW
18,148,ABL
4,179,DRMB
16,243,PULG
16,277,SBIN
8,93,EA
8,58,SBF
13,447,HTP
8,204,SBG
3,13,LCRR
2,44,TRFU
16,435,SL
5,9,SOS
6,337,TAL
9,307,CMPR.1.1
19,5,FLST
10,382,TRSC
10,241,RCBC
13,59,VMH
9,333,SST.1
4,307,CMPR.1.1
18,74,CMPR
17,241,RCBC
16,18,GEN.1.1.1
5,467,JACK
17,361,LHST
17,209,VBSX
7,98,GPL
10,435,SL
8,481,TBK
15,118,FLO
16,161,CNKB
8,407,WDPC
17,177,RP
6,215,CMXR
8,364,FSL
16,42,CHSW
7,107,CUT
10,259,SSRG
10,240,WDMA
9,329,E.1.1
11,42,CHSW
9,102,CUTR
12,195,PUSL
12,35,AIRC
7,296,MLPD
9,272,GP30
6,177,RP
18,75,DMFR
14,34,TLT
18,110,FKT
17,310,GRDT
5,246,VSPP
19,230,EF
17,287,MEB
5,421,FTNK
18,348,KB
17,90,DLV
9,474,TRFB
8,372,HCPE
8,146,PHH
4,486,GDK
12,302,SPD
19,126,RFG
