@relation Customer_Revenue 
 
@attribute type0 real 
@attribute type1 real 
@attribute type2 real 
@attribute type3 real 
@attribute type4 real 
@attribute type5 real 
@attribute type6 real 
@attribute type7 real 
@attribute type8 real 
@attribute type9 real 
@attribute type10 real 
@attribute type11 real 
@attribute type12 real 
@attribute type13 real 
@attribute type14 real 
@attribute type15 real 
@attribute type16 real 
@attribute type17 real 
@attribute type18 real 
@attribute type19 real 
@attribute type20 real 
@attribute type21 real 
@attribute type22 real 
@attribute type23 real 
@attribute type24 real 
@attribute type25 real 
@attribute type26 real 
@attribute type27 real 
@attribute type28 real 
@attribute type29 real 
@attribute type30 real 
@attribute type31 real 
@attribute type32 real 
@attribute type33 real 
@attribute type34 real 
@attribute type35 real 
@attribute type36 real 
@attribute type37 real 
@attribute type38 real 
@attribute type39 real 
@attribute type40 real 
@attribute type41 real 
@attribute type42 real 
@attribute type43 real 
@attribute type44 real 
@attribute type45 real 
@attribute type46 real 
@attribute type47 real 
@attribute type48 real 
@attribute type49 real 
@attribute type50 real 
@attribute type51 real 
@attribute type52 real 
@attribute type53 real 
@attribute type54 real 
@attribute type55 real 
@attribute type56 real 
@attribute type57 real 
@attribute type58 real 
@attribute type59 real 
@attribute type60 real 
@attribute type61 real 
@attribute type62 real 
@attribute type63 real 
@attribute type64 real 
@attribute type65 real 
@attribute type66 real 
@attribute type67 real 
@attribute type68 real 
@attribute type69 real 
@attribute type70 real 
@attribute type71 real 
@attribute type72 real 
@attribute type73 real 
@attribute type74 real 
@attribute type75 real 
@attribute type76 real 
@attribute type77 real 
@attribute type78 real 
@attribute type79 real 
@attribute type80 real 
@attribute type81 real 
@attribute type82 real 
@attribute type83 real 
@attribute type84 real 
@attribute type85 real 
@attribute type86 real 
@attribute type87 real 
@attribute type88 real 
@attribute type89 real 
@attribute type90 real 
@attribute type91 real 
@attribute type92 real 
@attribute type93 real 
@attribute type94 real 
@attribute type95 real 
@attribute type96 real 
@attribute type97 real 
@attribute type98 real 
@attribute type99 real 
@attribute type100 real 
@attribute type101 real 
@attribute type102 real 
@attribute type103 real 
@attribute type104 real 
@attribute type105 real 
@attribute type106 real 
@attribute type107 real 
@attribute type108 real 
@attribute type109 real 
@attribute type110 real 
@attribute type111 real 
@attribute type112 real 
@attribute type113 real 
@attribute type114 real 
@attribute type115 real 
@attribute type116 real 
@attribute type117 real 
@attribute type118 real 
@attribute type119 real 
@attribute type120 real 
@attribute type121 real 
@attribute type122 real 
@attribute type123 real 
@attribute type124 real 
@attribute type125 real 
@attribute type126 real 
@attribute type127 real 
@attribute type128 real 
@attribute type129 real 
@attribute type130 real 
@attribute type131 real 
@attribute type132 real 
@attribute type133 real 
@attribute type134 real 
@attribute type135 real 
@attribute type136 real 
@attribute type137 real 
@attribute type138 real 
@attribute type139 real 
@attribute type140 real 
@attribute type141 real 
@attribute type142 real 
@attribute type143 real 
@attribute type144 real 
@attribute type145 real 
@attribute type146 real 
@attribute type147 real 
@attribute type148 real 
@attribute type149 real 
@attribute type150 real 
@attribute type151 real 
@attribute type152 real 
@attribute type153 real 
@attribute type154 real 
@attribute type155 real 
@attribute type156 real 
@attribute type157 real 
@attribute type158 real 
@attribute type159 real 
@attribute type160 real 
@attribute type161 real 
@attribute type162 real 
@attribute type163 real 
@attribute type164 real 
@attribute type165 real 
@attribute type166 real 
@attribute type167 real 
@attribute type168 real 
@attribute type169 real 
@attribute type170 real 
@attribute type171 real 
@attribute type172 real 
@attribute type173 real 
@attribute type174 real 
@attribute type175 real 
@attribute type176 real 
@attribute type177 real 
@attribute type178 real 
@attribute type179 real 
@attribute type180 real 
@attribute type181 real 
@attribute type182 real 
@attribute type183 real 
@attribute type184 real 
@attribute type185 real 
@attribute type186 real 
@attribute type187 real 
@attribute type188 real 
@attribute type189 real 
@attribute type190 real 
@attribute type191 real 
@attribute type192 real 
@attribute type193 real 
@attribute type194 real 
@attribute type195 real 
@attribute type196 real 
@attribute type197 real 
@attribute type198 real 
@attribute type199 real 
@attribute type200 real 
@attribute type201 real 
@attribute type202 real 
@attribute type203 real 
@attribute type204 real 
@attribute type205 real 
@attribute type206 real 
@attribute type207 real 
@attribute type208 real 
@attribute type209 real 
@attribute type210 real 
@attribute type211 real 
@attribute type212 real 
@attribute type213 real 
@attribute type214 real 
@attribute type215 real 
@attribute type216 real 
@attribute type217 real 
@attribute type218 real 
@attribute type219 real 
@attribute type220 real 
@attribute type221 real 
@attribute type222 real 
@attribute type223 real 
@attribute type224 real 
@attribute type225 real 
@attribute type226 real 
@attribute type227 real 
@attribute type228 real 
@attribute type229 real 
@attribute type230 real 
@attribute type231 real 
@attribute type232 real 
@attribute type233 real 
@attribute type234 real 
@attribute type235 real 
@attribute type236 real 
@attribute type237 real 
@attribute type238 real 
@attribute type239 real 
@attribute type240 real 
@attribute type241 real 
@attribute type242 real 
@attribute type243 real 
@attribute type244 real 
@attribute type245 real 
@attribute type246 real 
@attribute type247 real 
@attribute type248 real 
@attribute type249 real 
@attribute type250 real 
@attribute type251 real 
@attribute type252 real 
@attribute type253 real 
@attribute type254 real 
@attribute type255 real 
@attribute type256 real 
@attribute type257 real 
@attribute type258 real 
@attribute type259 real 
@attribute type260 real 
@attribute type261 real 
@attribute type262 real 
@attribute type263 real 
@attribute type264 real 
@attribute type265 real 
@attribute type266 real 
@attribute type267 real 
@attribute type268 real 
@attribute type269 real 
@attribute type270 real 
@attribute type271 real 
@attribute type272 real 
@attribute type273 real 
@attribute type274 real 
@attribute type275 real 
@attribute type276 real 
@attribute type277 real 
@attribute type278 real 
@attribute type279 real 
@attribute type280 real 
@attribute type281 real 
@attribute type282 real 
@attribute type283 real 
@attribute type284 real 
@attribute type285 real 
@attribute type286 real 
@attribute type287 real 
@attribute type288 real 
@attribute type289 real 
@attribute type290 real 
@attribute type291 real 
@attribute type292 real 
@attribute type293 real 
@attribute type294 real 
@attribute type295 real 
@attribute type296 real 
@attribute type297 real 
@attribute type298 real 
@attribute type299 real 
@attribute type300 real 
@attribute type301 real 
@attribute type302 real 
@attribute type303 real 
@attribute type304 real 
@attribute type305 real 
@attribute type306 real 
@attribute type307 real 
@attribute type308 real 
@attribute type309 real 
@attribute type310 real 
@attribute type311 real 
@attribute type312 real 
@attribute type313 real 
@attribute type314 real 
@attribute type315 real 
@attribute type316 real 
@attribute type317 real 
@attribute type318 real 
@attribute type319 real 
@attribute type320 real 
@attribute type321 real 
@attribute type322 real 
@attribute type323 real 
@attribute type324 real 
@attribute type325 real 
@attribute type326 real 
@attribute type327 real 
@attribute type328 real 
@attribute type329 real 
@attribute type330 real 
@attribute type331 real 
@attribute type332 real 
@attribute type333 real 
@attribute type334 real 
@attribute type335 real 
@attribute type336 real 
@attribute type337 real 
@attribute type338 real 
@attribute type339 real 
@attribute type340 real 
@attribute type341 real 
@attribute type342 real 
@attribute type343 real 
@attribute type344 real 
@attribute type345 real 
@attribute type346 real 
@attribute type347 real 
@attribute type348 real 
@attribute type349 real 
@attribute type350 real 
@attribute type351 real 
@attribute type352 real 
@attribute type353 real 
@attribute type354 real 
@attribute type355 real 
@attribute type356 real 
@attribute type357 real 
@attribute type358 real 
@attribute type359 real 
@attribute type360 real 
@attribute type361 real 
@attribute type362 real 
@attribute type363 real 
@attribute type364 real 
@attribute type365 real 
@attribute type366 real 
@attribute type367 real 
@attribute type368 real 
@attribute type369 real 
@attribute type370 real 
@attribute type371 real 
@attribute type372 real 
@attribute type373 real 
@attribute type374 real 
@attribute type375 real 
@attribute type376 real 
@attribute type377 real 
@attribute type378 real 
@attribute type379 real 
@attribute type380 real 
@attribute type381 real 
@attribute type382 real 
@attribute type383 real 
@attribute type384 real 
@attribute type385 real 
@attribute type386 real 
@attribute type387 real 
@attribute type388 real 
@attribute type389 real 
@attribute type390 real 
@attribute type391 real 
@attribute type392 real 
@attribute type393 real 
@attribute type394 real 
@attribute type395 real 
@attribute type396 real 
@attribute type397 real 
@attribute type398 real 
@attribute type399 real 
@attribute type400 real 
@attribute type401 real 
@attribute type402 real 
@attribute type403 real 
@attribute type404 real 
@attribute type405 real 
@attribute type406 real 
@attribute type407 real 
@attribute type408 real 
@attribute type409 real 
@attribute type410 real 
@attribute type411 real 
@attribute type412 real 
@attribute type413 real 
@attribute type414 real 
@attribute type415 real 
@attribute type416 real 
@attribute type417 real 
@attribute type418 real 
@attribute type419 real 
@attribute type420 real 
@attribute type421 real 
@attribute type422 real 
@attribute type423 real 
@attribute type424 real 
@attribute type425 real 
@attribute type426 real 
@attribute type427 real 
@attribute type428 real 
@attribute type429 real 
@attribute type430 real 
@attribute type431 real 
@attribute type432 real 
@attribute type433 real 
@attribute type434 real 
@attribute type435 real 
@attribute type436 real 
@attribute type437 real 
@attribute type438 real 
@attribute type439 real 
@attribute type440 real 
@attribute type441 real 
@attribute type442 real 
@attribute type443 real 
@attribute type444 real 
@attribute type445 real 
@attribute type446 real 
@attribute type447 real 
@attribute type448 real 
@attribute type449 real 
@attribute type450 real 
@attribute type451 real 
@attribute type452 real 
@attribute type453 real 
@attribute type454 real 
@attribute type455 real 
@attribute type456 real 
@attribute type457 real 
@attribute type458 real 
@attribute type459 real 
@attribute type460 real 
@attribute type461 real 
@attribute type462 real 
@attribute type463 real 
@attribute type464 real 
@attribute type465 real 
@attribute type466 real 
@attribute type467 real 
@attribute type468 real 
@attribute type469 real 
@attribute type470 real 
@attribute type471 real 
@attribute type472 real 
@attribute type473 real 
@attribute type474 real 
@attribute type475 real 
@attribute type476 real 
@attribute type477 real 
@attribute type478 real 
@attribute type479 real 
@attribute type480 real 
@attribute type481 real 
@attribute type482 real 
@attribute type483 real 
@attribute type484 real 
@attribute type485 real 
@attribute type486 real 
@attribute type487 real 
@attribute type488 real 
@attribute type489 real 
@attribute type490 real 
@attribute type491 real 
@attribute type492 real 
@attribute type493 real 
@attribute type494 real 
@attribute type495 real 
@attribute type496 real 
@attribute type497 real 
@attribute type498 real 
@attribute type499 real 
@attribute type500 real 
@attribute type501 real 
@attribute type502 real 
@attribute type503 real 
@attribute type504 real 
@attribute type505 real 
@attribute type506 real 
@attribute type507 real 
@attribute type508 real 
@attribute type509 real 
@attribute type510 real 
@attribute type511 real 
@attribute type512 real 
@attribute type513 real 
@attribute type514 real 
@attribute type515 real 
@attribute type516 real 
@attribute type517 real 
@data 
{0 0.007253349036460113,1 0.018069111283642986,2 0.07378717005469805,3 0.11898360810884229,4 0.27943533004899634,5 0.5024714314673603}
{1 0.1603026591919729,3 0.0025897204754035236,6 8.093722873276134E-4,7 9.829381793953586E-4,8 0.0014772285612267792,9 0.0020791794508817556,10 0.002757643783203787,11 0.0030641489606134074,12 0.0033557577155568755,13 0.0037022123895802685,14 0.0037279425738399857,15 0.00402699954001653,16 0.00931545521887133,17 0.009930948310768262,18 0.011788261348252626,19 0.013907164592377454,20 0.019655829444088082,21 0.03907625027253682,22 0.06019508896549763,23 0.0823275614962689,24 0.5649276372423201}
{25 1.0}
{26 1.0}
{27 1.0}
{5 0.2267076711491442,28 0.007716992665036673,29 0.018522692542787284,30 0.029655027506112465,31 0.03241709963325183,32 0.03241709963325183,33 0.03859069376528117,34 0.06838898227383862,35 0.1285165800733496,36 0.17472875916870415,37 0.24233840158924203}
{9 0.01223943441878356,20 0.17706868336140977,33 0.7800104406539833,38 0.03068144156582334}
{1 0.15416870316448172,13 0.13541845548231501,17 0.16010175255183398,24 0.19444135169357987,39 0.05215195701935978,40 0.10611553217226224,41 0.19760224791616735}
{42 0.14317009398629071,43 0.8568299060137092}
{5 0.25701764775553715,44 0.060602471475383946,45 0.682379880769079}
{44 0.11614939767920249,46 0.8838506023207975}
{26 1.0}
{26 1.0}
{5 0.03188125729892325,21 0.006385699548579107,29 0.010801033137523525,35 0.010986149760996313,36 0.49811038224110865,38 0.014433054248508907,47 0.012296797427483174,48 0.13297251155468304,49 0.2821331147821941}
{26 1.0}
{9 0.26234550773353205,50 0.10698515130134217,51 0.19305686583847975,52 0.43761247512664603}
{26 1.0}
{26 0.7187370959911401,45 0.28126290400885984}
{44 0.16812790060666233,45 0.8318720993933376}
{0 0.00653463330701848,1 0.03143809838428135,4 0.04491156912040192,5 0.06355086834023807,26 0.5209811880407477,27 0.0598820921605359,39 0.007984278954738121,53 0.007762216196309467,54 0.008721826723182054,55 0.03443220299230814,56 0.21380102578023868}
{21 0.007790526826129437,30 0.02708715627690887,31 0.0038878090334560794,32 0.03406585586079799,33 0.01647376709091559,36 0.056044085118636656,42 0.021599744458924888,51 0.006424769165457081,52 0.1482639038182403,57 0.0047472454625891464,58 0.008864122227444407,59 0.016753409287283885,60 0.02460365351911789,61 0.02937371514912795,62 0.049031943787552976,63 0.05108020961880197,64 0.07067246082002789,65 0.07584341157219539,66 0.08138040942912302,67 0.2660118014772686}
{36 0.20773309273020346,48 0.3285854766273659,60 0.3949777475897446,68 0.02217130807676321,69 0.04653237497592279}
{1 0.07040217980858343,5 0.028505780507283827,34 0.013042976907866358,36 0.677537807122815,46 0.019795087743274584,50 0.010422423328735123,59 0.13211672909130512,70 0.017807464477747077,71 0.03036955101238955}
{5 0.11254814496918938,20 0.013270346600428726,24 0.056305500826890516,36 0.7969057171405843,72 0.02097029046290697}
{73 0.08519973838571628,74 0.9148002616142837}
{60 0.9684104899558094,74 0.031589510044190576}
{36 1.0}
{5 0.5553838901050686,16 0.002415970799240108,21 0.011667234562945468,24 0.058005703856871475,38 0.010481653838434288,45 0.2115346735685513,50 0.037341125181454535,60 0.0047460570105628715,75 0.04653077608861049,76 0.06189291498826089}
{5 0.02320894917115352,29 0.009377164140925738,30 0.015375928825889206,31 0.005611324968961149,32 0.016485840669316146,33 0.01764379254194144,38 0.2027582463517653,47 0.008984109356575556,60 0.017882120998483932,62 0.18196689605260694,63 0.09492210652408552,65 0.004180106436740016,77 0.13850501924720648,78 0.263098394714349}
{79 1.0}
{1 0.00100023817234425,4 0.007623871037386204,5 0.015592577932903938,8 0.0012529750124654951,24 0.0037151244579008967,25 0.24180243775391488,39 0.001121251998334507,44 0.08192218361202926,45 0.011077584212771866,47 0.0015871016824562936,50 0.0033219901612546714,52 0.015429584089402017,55 6.125655616497977E-4,60 0.0754248120751665,62 0.021461213034024377,63 0.017884344195020316,80 0.0011993219798804341,81 0.004407901838724767,82 0.005211090949279572,83 0.011526513379631296,84 0.019466733834694685,85 0.0674798795773212,86 0.0694597942807795,87 0.32041890917066335}
{1 0.023974923782626566,5 0.05845571304303332,25 0.061898245886242584,30 0.007731503566164273,32 0.007142232265327244,48 0.030731241117601716,52 0.6513200832572673,59 0.1183917020036875,68 0.0011230817733599856,72 0.014937449759257091,88 0.0015667683998725722,89 0.005441763654340388,90 0.017285291491219528}
{1 0.02716843428066396,5 0.256509014140912,7 0.004870432513049963,8 0.012911867870853702,21 0.0025961830585245946,33 0.0056407428121633945,40 0.04018905184080426,42 0.05018798160576684,45 0.39346845913773576,46 0.006500814759576877,52 0.004372427983539095,59 0.016624892976496258,60 3.6983525285165856E-4,65 0.05216316941475405,91 0.0019044142016737097,92 0.002105083271190654,93 0.018900437070179802,94 0.020803988179081394,95 0.02148496837628083,96 0.026641516143287212,97 0.03458628511061397}
{1 0.004000533170308216,3 5.687455321030516E-4,7 0.0047160837572078,17 0.022594542302605602,21 4.4843104101655365E-4,22 0.0014037708515853573,24 0.00656668247448432,30 0.001524085342671855,32 8.77547636446252E-4,35 0.036476284761803264,36 0.01419710994820675,40 0.0012695621743454694,44 0.08755100769493619,45 0.19491161312722707,51 0.023499343919583505,52 0.0919662288827456,57 0.048900053775080915,59 0.0070045020216804275,61 0.0029950368745593177,71 0.001731276668058121,75 0.009038855167919638,86 0.01273608283500028,98 4.4659884064467804E-4,99 6.029466057113961E-4,100 7.846398092557266E-4,101 0.0010051909290202522,102 0.001091228004816244,103 0.0020135882086912867,104 0.002499961065742098,105 0.002766622561532159,106 0.003339185177743285,107 0.003875943545020675,108 0.005582485508058475,109 0.00622291587971116,110 0.006661956893821851,111 0.007455223313161825,112 0.008373766432928795,113 0.02763141380825596,114 0.3446689534563086}
{1 0.002276107677804546,8 0.1169959149471038,9 0.020387556300408505,29 0.0038860374986906883,30 0.03737037812925526,38 0.034298732586152715,39 0.0018696972871058972,45 0.13296847177123705,46 0.015778778673928982,52 0.25214412904577355,59 0.015131978632031005,65 0.01893631507279774,70 0.0024018016130721693,71 0.02471142767361475,75 0.00934377291295695,102 0.0015271813135016236,106 0.01767570964700953,107 0.003508431968157536,110 0.008695925421598407,111 0.00978317796166335,115 8.012988373310989E-4,116 0.00187650570859956,117 0.023481722006913168,118 0.24414894731329212}
{0 0.029707263190132675,1 6.322500278157894E-4,5 0.002236733588970953,8 0.038335549037803084,9 0.005005236250683924,12 0.02271328401813704,13 2.2023223029867846E-4,21 0.06543581320177515,22 0.01854768314546683,24 8.717525782656022E-4,26 0.011470428661389503,30 0.01412514467078149,31 0.09359869787693835,32 0.012306393502231571,33 0.06986018694504631,38 0.07521985944136718,39 0.0016680297359392615,42 0.047487574658152544,45 0.04232175240620917,46 0.022740813046924373,47 0.0075505243706462544,52 0.178135757111379,53 0.006395911021590787,54 0.004588171464555801,58 0.023265011636749874,59 0.0013365343476251048,60 0.025950468394954386,62 0.012388062954300663,63 0.008258708636200443,65 0.05808395665554417,68 0.002750149975854747,69 0.0030626044525909973,75 0.010022401747175693,99 5.55168747211252E-4,104 3.14748562468528E-4,119 0.0013544282163368724,120 0.002895595011281166,121 0.004682687796725651,122 0.0065519088513856846,123 0.006882257196833702,124 0.01646694738629077,125 0.04400331724796887}
{26 0.5563023294853713,27 0.23416529531198882,79 0.20953237520263987}
{1 0.030834101684459537,5 0.025483002175652674,9 0.06322034986507245,21 0.011347547774010116,24 0.014091438306975523,29 0.007611143948515068,33 0.03860575545187319,34 0.012384739057367202,38 0.029195577739373084,42 0.08737029317366632,43 0.36404288822360964,48 0.17803021026455323,54 0.0661896160406563,58 0.0021720122503741364,61 0.016753253716050517,66 0.03706618498276753,75 0.0030324772589026684,126 0.012569408086120632}
{59 0.9933616281630782,71 0.006638371836921776}
{8 0.006225578041829797,21 0.004755980169465085,43 0.7080779371982331,52 0.018215404049051278,59 0.008226418899123759,61 0.1596240112317228,65 0.01595393547847063,76 0.04919585887294685,127 0.029724876059156784}
{1 0.0018637547148981418,5 0.06879591279482772,8 0.03186539018195418,11 0.0027002149649337673,12 0.0027956320723472126,17 0.006702918033494436,20 0.00349422797840042,21 0.006348893812530531,23 0.0012204472262246876,24 0.12377293153991975,27 0.03488788311529187,28 0.004649220852436819,30 0.030985412596948685,32 0.027962741313877517,34 0.0013001695570916225,38 0.031960272240167176,43 0.21450550485369882,47 0.004669196022586924,48 0.0644258092752919,57 0.023542164819766002,65 0.025479399624859168,70 0.001809893095386253,71 0.010440058348898806,75 0.15580739726921589,118 0.03133604817297641,128 0.002754611633646105,129 0.005749638708027397,130 0.00826115965493607,131 0.0699130955253657}
{33 0.013129629058034342,36 0.37158324438201595,38 0.08899124368914013,47 0.044309042905324315,48 0.0853706908902948,62 0.20196594312428967,124 0.07762605250101005,126 0.014072198217779544,132 0.004783331175774406,133 0.024458425835793024,134 0.07371019822054367}
{5 0.392536039331219,45 0.18265250886819417,81 0.42481145180058694}
{5 0.003664348076482792,9 0.018625037469581777,14 0.006961671273163282,28 0.0024316873467287578,30 0.027083131725347372,32 0.015592066597903591,33 0.019282967921317416,36 0.06942552935372936,42 0.08261010156321914,50 0.009219287334455257,55 0.009285375415705833,56 0.02608472964074047,59 0.03175709325736351,65 0.03474108814025779,67 0.09895510022965608,71 0.01764315740528752,109 0.09653108382092962,111 0.08083634466822602,132 0.002908465647179337,133 0.005579132216287407,134 0.02279212702129216,135 0.036359065986588834,136 0.046032708879641795,137 0.23559869900891478}
{17 0.007799321961814112,21 0.0044750298759883445,26 0.008860348721174794,27 0.13746997172441214,36 0.10310344789395048,42 0.1369056782652323,66 0.5146328659130202,134 0.01136616609388204,138 0.07538716955052559}
{5 0.11598392328276803,20 0.6841240998466677,23 0.02124896304417124,24 0.0978384969082872,45 0.02884558084188043,65 0.00775931463013429,74 0.017428425217630657,75 0.00762499515220194,139 0.008040250439612515,140 0.011105950636645946}
